id,pair,sentence,label,status,annotator_1,annotator_2,label_1,label_2
308,pair2,គូសបញ្ជាក់ផងដែរថា សម្តេចបានបញ្ជាក់សាជាថ្មី ចំពោះអ្នករកស៊ីទាំងឡាយដែលការបង្កប់នូវល្បែងដោយខុសច្បាប់ត្រូវដកចេញជាបន្ទាន់ បើមិនដូច្នោះនឹងរងនូវទណ្ឌកម្មដោយបិទមិនឱ្យប្រកបអាជីវកម្មបន្តទៅទៀតទេ៕,,needs_adjudication,Nita,Reaksa,neutral,negative
309,pair2,ប្រាក់សោធនសម្រាប់បុគ្គល ស្ថិតក្រោមច្បាប់ស្តីពីការងារចាប់ផ្តើមអនុវត្តពីខែនេះហើយ,neutral,agreed,Nita,Reaksa,neutral,neutral
310,pair2,សហរដ្ឋអាម៉េរិកបានប្តេជ្ញាពង្រឹងការសម្របសម្រួលជាមួយកូរ៉េខាងត្បូង ដើម្បីបន្តពង្រាយ និងអនុវត្តជាយុទ្ធសាស្តរនៅក្នុងតំបន់ឱ្យបានទាន់ពេលវេលា និងប្រកបដោយប្រសិទ្ធភាព ដើម្បីរារាំង និងឆ្លើយតបចំពោះកូរ៉េខាងជើង និងពង្រឹងសន្តិសុខក្នុងតំបន់។,neutral,agreed,Nita,Reaksa,neutral,neutral
311,pair2,សាលានីមួយៗគួរណាស់តែពង្រឹងការអប់រំ និងក្រើនរំលឹកដល់សិស្សនិស្សិតពីចង្វាក់រាំប្រពៃណីខ្មែរទាំងអស់ឡើងវិញ ដើម្បីជៀសវាងយុវជនយើងខ្លះសប្បាយភ្លេចខ្លួននឹងវប្បធម៌បរទេសភ្លេចអស់នូវវប្បធម៌ខ្មែរយើង។,,needs_adjudication,Nita,Reaksa,neutral,positive
312,pair2,ឯកឧត្តមសង្ឃឹមថា ឯកសារកម្មវិធីថ្មី ប្រចាំប្រទេស ២០២៤-២០២៨ រវាងរាជរដ្ឋាភិបាលកម្ពុជា និង UNDP នឹងជួយកម្ពុជាសម្រេចបាន គោលដៅនេះ។,,needs_adjudication,Nita,Reaksa,positive,neutral
313,pair2,មិនបានប៉ុន្មានម៉ោងផង កូនទៅបាត់ចោលប៉ាម៉ាក់ អូនអ៊ីង មិនគួរណាពេទ្យ គុន្ធបុផ្ផា ធ្វើឱ្យកូនទៅជាយ៉ាងនេះសោះ។,negative,agreed,Nita,Reaksa,negative,negative
314,pair2,"ចាប់តាំងពីជំងឺរាតត្បាតចាប់ផ្តើមមក អង្គការសុខភាពពិភពលោកបានបង្ហាញថា ចំនួនករណីសរុបមានរហូតទៅដល់ជាង ៦០៥ លានករណី ហើយ ៦,៤ លាននាក់បានស្លាប់។",,needs_adjudication,Nita,Reaksa,neutral,negative
315,pair2,ទិដ្ឋភាពនៃការវាយប្រហារដោយមីស៊ីលកាលពីថ្ងៃទី ៦ ខែកញ្ញាបានបង្កឱ្យមានប្រហោងដែលបែកខ្ទេចខ្ទី និងកម្ទេចកម្ទីថ្មបាក់បែកនៃផ្ទះល្វែងកម្ពស់ប្រាំជាន់ ហើយគេបានឃើញអ្នកពន្លត់អគ្គីភ័យនាំឪពុកនិងកូនចុះពីលើជណ្តើរហើយនិងព្យាយាមជួយបុរសចំណាស់ម្នាក់ដែលជាប់នៅក្រោមគំនរបាក់បែក។,,needs_adjudication,Nita,Reaksa,neutral,negative
316,pair2,ទោះយ៉ាងណា ស្ថាបនិកគុនខ្មែរអលស្តារ បានបោះសម្តីថា សូមកុំទាន់សន្និដ្ឋាន..ត្រូវរង់ចាំមើលសិន...។,neutral,agreed,Nita,Reaksa,neutral,neutral
317,pair2,គណបក្សពលករដែលកំពុងកាន់អំណាចរបស់កូរ៉េខាងជើងបានសម្រេចចិត្តធ្វើសមយុទ្ធនេះជាការឆ្លើយតបដែលមិនអាចជៀសបាន ចំពោះការចល័តទ័ពជើងទឹកអាម៉េរិក និងកូរ៉េខាងត្បូងក្នុងទ្រង់ទ្រាយធំ រួមទាំងនាវាផ្ទុកយន្តហោះ និងនាវាមុជទឹកដើរដោយថាមពលនុយក្លេអ៊ែរ។,,needs_adjudication,Nita,Reaksa,neutral,negative
318,pair2,មុននឹងមើលថាមនុស្សម្នាក់នោះជាជាតិសាសន៍ណា កាន់សាសនាអ្វី សម្បុរស ឬក៏ខ្មៅ អាចទេមើលគាត់ គោរពគាត់ក្នុងនាមយើងជាមនុស្សដូចគ្នាមុនសិន,,needs_adjudication,Nita,Reaksa,positive,neutral
319,pair2,គូសបញ្ជាក់ផងដែរថា សម្រាប់វិស័យកសិកម្មនាពេលបច្ចុប្បន្ននេះ ប្រទេសជាច្រើនក្នុងតំបន់អ៊ឺរ៉ុប និងអាស៊ី បានប្រើប្រាស់អាកាសយានគ្មានមនុស្សបើក ដើម្បីបាញ់ថ្នាំសម្លាប់សត្វល្អិតដំណាំ ថតពិនិត្យផលដំណាំ។,neutral,agreed,Nita,Reaksa,neutral,neutral
320,pair2,ការលើកឡើងរបស់លោក ហ៊ុន សែន ធ្វើឡើងក្នុងពិធីចែកសញ្ញាបត្រដល់និស្សិតនៃវិទ្យាស្ថានវ៉ាន់ដា ដែលមានចំនួន ៣ ៨៦៦ នាក់ កាលពីថ្ងៃទី ៣ ខែតុលា ឆ្នាំ ២០២២។,neutral,agreed,Nita,Reaksa,neutral,neutral
321,pair2,តែពេលនេះ អ្នកស្រីឱ្យដឹងថា៖ ធួររាល់ថ្ងៃសម្រាប់ឆ្នាំ ២០២២ នេះ នៅមានមកខ្លះៗ ១ ខែ អ៊ីចឹងមានភ្ញៀវប្រហែល ៣-៤ ធួរអី អ៊ីចឹងគេនៅចាប់អារម្មណ៍។,,needs_adjudication,Nita,Reaksa,neutral,positive
322,pair2,យើងមិនចូលចិត្តលទ្ធផលមិនល្អដែលកើតឡើងទេ តែយើងចូលចិត្តណាស់ធ្វើរឿងមិនល្អឲ្យលទ្ធផលនោះកើតឡើង។,negative,agreed,Nita,Reaksa,negative,negative
323,pair2,ក្រុមហ៊ុន Nord Stream 2 AG ដែលប្រតិបត្តិករនៃបំពង់បង្ហូរឧស្ម័នមានមូលដ្ឋាននៅប្រទេសស្វីសបានបំភ្លឺកាលពីថ្ងៃអង្គារទី ៤ ខែតុលាថា ខ្លួននឹងពិនិត្យមើលស្ថានភាពនៃបំពង់បង្ហូរឧស្ម័នដែលលេចធ្លាយម្តងទៀត ដោយប៉ូលីសនឹងស៊ើបអង្កេតនៅកន្លែងហេតុផ្ទាល់តែម្តង។,neutral,agreed,Nita,Reaksa,neutral,neutral
324,pair2,ការសិក្សាជាកាតព្វកិច្ចគឺប្រាំមួយឆ្នាំនៅសាលាបឋមសិក្សានិងបីឆ្នាំនៅអនុវិទ្យាល័យ,neutral,agreed,Nita,Reaksa,neutral,neutral
325,pair2,ក្នុងនោះកង្វះទុនរបស់ពលរដ្ឋ ជាមូលហេតុចម្បងមួយ។,,needs_adjudication,Nita,Reaksa,neutral,negative
326,pair2,(ខេត្តព្រះវិហារ)៖ ខេត្តព្រះវិហារ បានប្រកាសសម្រេចផ្អាកចរាចរណ៍បណ្តោះអាសន្នរថយន្តគ្រប់ប្រភេទ លើកំណាត់ផ្លូវជាតិលេខ៩២ ចាប់ពីចំណុចគីឡូម៉ែត្រលេខ១០០ ដល់គីឡូម៉ែត្រលេខ១០១ ដោយសារស្ថានភាពគ្រោះទឹកជំនន់ទឹកភ្លៀងបានបន្តឡើង រហូតកម្រិតប្រកាសអាសន្ន។,,needs_adjudication,Nita,Reaksa,neutral,negative
327,pair2,ប៉ុន្តែឥឡូវនេះគឺផ្ទុយស្រឡះហើយបង...,,needs_adjudication,Nita,Reaksa,negative,neutral
328,pair2,យោងតាមទីភ្នាក់ងារគ្រោះមហន្តរាយបានឱ្យដឹងថា គ្រួសារសរុបជាង ២០០០០០ នៅក្នុងខេត្តចំនួន ៥៤ បានរងគ្រោះដោយសារទឹកជំនន់ក្នុងរយៈពេល ១០ ថ្ងៃរហូតដល់ថ្ងៃសៅរ៍។,,needs_adjudication,Nita,Reaksa,neutral,negative
329,pair2,លោក ពូទីន បានចុះហត្ថលេខាលើច្បាប់នៃការបញ្ចូលទឹកដីអ៊ុយក្រែនចំនួន ៤ រួមទាំងទីក្រុងលូហាន ខណៈដែលសហភាពអឺរ៉ុបបានព្រមព្រៀងលើការដាក់ទណ្ឌកម្មថ្មីប្រឆាំងនឹងទីក្រុងម៉ូស្គូជាការឆ្លើយតប។,neutral,agreed,Nita,Reaksa,neutral,neutral
330,pair2,ក្រសួងធនធានទឹក និងឧតុនិយម បានអំពាវនាវឱ្យក្រសួង ស្ថាប័នពាក់ព័ន្ធ អាជ្ញាធរដែនដី និងសាធារណជនទទួលជ្រាបជាព័ត៌មាន និងបង្កើនការប្រុងប្រយ័ត្នខ្ពស់៕,,needs_adjudication,Nita,Reaksa,neutral,negative
331,pair2,យ៉ាងណាមិញ គោលនយោបាយភូមិឃុំមានសុវត្ថិភាព មានន័យថាភូមិឃុំគ្មានប្រព្រឹត្តល្បែងស៊ីសង ក៏ប៉ុន្តែឥឡូវនេះសម្តេចបានសង្កេតឃើញថា ភូមិឃុំរបស់យើងកំពុងមានល្បែងស៊ីសង បនល្បែង។,neutral,agreed,Nita,Reaksa,neutral,neutral
332,pair2,ដូចខ្ញុំមើលឃើញ ការអប់រំនឹងផ្តោតលើជំនាញ និងទេពកោសល្យ។,,needs_adjudication,Nita,Reaksa,neutral,positive
333,pair2,បើតាមលោក ហ៊ុន សែន លោកក៏នឹងមិនប្តឹងឧទ្ធរណ៍បន្តទៀតឡើយ ខណៈលោកចាត់ទុកករណីនេះជាជោគជ័យមួយសម្រាប់លោក ក្នុងការតតាំងក្តីនៅតុលាការបារាំងជាមួយអតីតមេបក្សប្រឆាំងលោក សម រង្ស៊ី ហើយថាសេចក្តីសម្រេចរបស់តុលាការបារាំងថ្មីៗនេះបានជម្រះមន្ទិលសង្ស័យផ្សេងៗ ពាក់ព័ន្ធការស្លាប់របស់លោក ហុក ឡងឌី តាមឧទ្ធម្ភាគចក្រកាលពីឆ្នាំ ២០០៨៕,neutral,agreed,Nita,Reaksa,neutral,neutral
334,pair2,"ពេលខ្លះរយៈពេលនៃទំនាក់ទំនង និងភាពជិតស្និទ្ធ បានបំផ្លាញការគោរព ព្រោះតែយើងយល់ច្រលំថា ""ការស៊ាំ"" ជា ""ភាពជិតស្និទ"" តែការពិតពីរពាក្យនេះគឺខុសគ្នា។",,needs_adjudication,Nita,Reaksa,negative,neutral
335,pair2,ជំងឺកូវីដ៖ បារាំងអន់ចិត្តនឹងអង់គ្លេសដែលចេញបញ្ជាឲ្យចាប់ក្រុង រាល់អ្នកធ្វើដំណើរពី បារាំង,negative,agreed,Nita,Reaksa,negative,negative
336,pair2,តួលេខរបស់កម្មវិធីអភិវឌ្ឍន៍អង្គការសហប្រជាជាតិ (UNDP) បង្ហាញពីភាពខុសគ្នាដ៏ធំមួយ នៅពេលដែលសង្គមទាំងមូលត្រូវបានគេយកមកពិចារណា។,neutral,agreed,Nita,Reaksa,neutral,neutral
337,pair2,ស្ថានភាពបច្ចុប្បន្ននិងការផ្តល់អនុសាសន៍សម្រាប់កែលម្អត្រូវបានបង្ហាញឡើងតាមរយៈDigital Twin ដែលជាក្រាហ្វិចតំណាងឱ្យសរីរាង្គដែលមានភាពមិនប្រក្រតីលើរាងកាយយើង។,,needs_adjudication,Nita,Reaksa,negative,positive
338,pair2,ក្រៅពីស្តារថាមពលឡើងវិញ ខាងក្រោមនេះ ជាអត្ថប្រយោជន៍ជាច្រើននៃការគេង ដែលជួយធ្វើឲ្យរាង្គកាយរបស់យើងមានកម្លាំងឡើងវិញ។,positive,agreed,Nita,Reaksa,positive,positive
339,pair2,ជុំវិញបញ្ហារនេះដែរ ភ្នាក់ងារកាសែតកោះសន្តិភាពប្រចាំខេត្តកណ្តាល ទំនាក់ទំនងទៅលោកវរសេនីយ៍ឯក ព្រុំ សំណាង អធិការនគរបាលស្រុកកៀនស្វាយ តែទូរស័ព្ទចូលគ្មានអ្នកទទួល ។,neutral,agreed,Nita,Reaksa,neutral,neutral
340,pair2,មេធារីរូបនេះ ប្តេជ្ញាថា ក៏នឹងជំរុញទៅលោកប្រធានាធិបតី ចូ បៃឌិន (Joe Biden) មិនឱ្យជួបផ្ទាល់ជាមួយលោក ហ៊ុន សែន ជាលក្ខណៈទ្វេភាគីនៅឯកិច្ចប្រជុំកំពូលអាស៊ាន (ASEAN) នាពេលខាងមុខនេះទេ។,neutral,agreed,Nita,Reaksa,neutral,neutral
341,pair2,លោក ស ខេង កាលពីខែសីហា ឆ្នាំ២០២២ បានបញ្ចប់មុខតំណែងមន្ត្រីនៅក្រសួងនេះ ថ្នាក់អនុរដ្ឋលេខាធិការ ក្រោយពីរកឃើញថា មន្ត្រីនោះមានជាប់ពាក់ព័ន្ធនឹងអំពើពុករលួយ ដើរសន្យាលក់ក្របខណ្ឌនគរបាលជាតិ ក្នុងតម្លៃចន្លោះពី១ម៉ឺន ទៅ២ម៉ឺនដុល្លារ។,,needs_adjudication,Nita,Reaksa,neutral,negative
342,pair2,ព្រះតេជព្រះគុណបន្ថែមថា កូនចៅសង់ចេតិយទុកនេះ លុះត្រាតែឪពុកម្តាយ ចាស់ជរា ឬឈឺធ្ងន់ក្នុងដំណាក់កាលចុងក្រោយ។,neutral,agreed,Nita,Reaksa,neutral,neutral
343,pair2,ខ្ញុំមានអារម្មណ៍ថាមានការឈឺចាប់ពើតខ្មួល,negative,agreed,Nita,Reaksa,negative,negative
344,pair2,រីករាយថ្ងៃកំណើតក្មួយស្រីដែលពូកែខាងសម្តី ប៉ិនកូរ ប៉ិនលួង និងពូកែញិកញ៉ក់យកចិត្ត,positive,agreed,Nita,Reaksa,positive,positive
345,pair2,ខណ:ពេលខ្លះទម្ងន់នៃរឿងមិនល្អដែលចូលមកប៉ះអារម្មណ៍អ្នកផ្ទួនៗ ហើយធ្ងន់ធ្ងរពេក អ្នកក៏ពិបាកនឹងគេចវេស ហើយសម្រួលអារម្មណ៍អោយមកប្រក្រតីវិញបានដោយងាយឡើយ,negative,agreed,Nita,Reaksa,negative,negative
346,pair2,ខ្ញុំកក់សំបុត្រពីឡូអាន់ជីលែសទៅតូក្យូ,neutral,agreed,Nita,Reaksa,neutral,neutral
347,pair2,នៅឆ្នាំ២០១៣ ឧស្សាហកម្មកាត់ដេរសម្លៀកបំពាក់ផ្តល់ការងារប្រមាណជា ៨.១៨ភាគរយ នៃការងារសរុប។,,needs_adjudication,Nita,Reaksa,neutral,positive
348,pair2,ជាងនេះទៅទៀត សាខាកំបូលក៏បានបំពាក់នូវអេក្រង់ LED នៅខាងមុខសាខា សម្រាប់ឲ្យអតិថិជនដែលធ្វើដំណើរឆ្លងកាត់តាមផ្លូវជាតិលេខ៤ អាចមើលវីដេអូដែលរៀបរាប់លម្អិតអំពីផលិតផល និងសេវាកម្មរបស់ធនាគារផងដែរ។,,needs_adjudication,Nita,Reaksa,neutral,positive
349,pair2,ខ្ញុំគិតថាខ្ញុំនឹងរួចរាល់ឆាប់ៗតាមដែលយន្តហោះនេះបានចតចេញពីភាពចលាចលនេះ,neutral,agreed,Nita,Reaksa,neutral,neutral
350,pair2,ខណៈប្តីទៅហូបកាហ្វេ១កែវសោះ បែរជា មិនមកផ្ទះ តាំងពីព្រឹកដល់ល្ងាច ព្រោះរវល់វក់វី និងការផ្សងសំណាង ។,negative,agreed,Nita,Reaksa,negative,negative
351,pair2,"មន្ត្រីរូបនេះបានបញ្ជាក់ទៀតថា៖ ""ជំនួយយោធាទាំងអស់នេះគឺដើម្បីជួយធានាថាប្រទេសអ៊ុយក្រែនទទួលបានជោគជ័យនៅក្នុងការប្រយុទ្ធតបតទៅវិញ [ប្រឆាំងនឹងរុស្ស៊ី] ""។",,needs_adjudication,Nita,Reaksa,neutral,positive
352,pair2,ឃើញផ្ទះមួយប្រហាក់ប្រហែល តែមិនដឹងថាត្រូវរឺអត់ទេ គឺនៅជិត សាលាឃុំអូសណ្តាន់ ហើយផ្លូវចូលមានតូបលក់ពីរបី និងមានផ្លាកគណបក្សកម្ពុជា ដោយឃើញមាន ចំការចេកណាំវ៉ាតឿក្បែផ្ទះ បើយើងទៅពីភ្នំពេញគឺនៅខាងស្តាំដៃ។,neutral,agreed,Nita,Reaksa,neutral,neutral
353,pair2,ស្វាយចន្ទី គឺជាដំណាំមួយប្រភេទមានសារៈសំខាន់ណាស់ ដែលជាផ្នែកមួយជួយដល់សេដ្ឋកិច្ចប្រជាពលរដ្ឋរស់នៅទីជនបទ។,positive,agreed,Nita,Reaksa,positive,positive
354,pair2,"ពញាជ័យ និងពញាសួស្តិ៍, កាលបានដំណឹងនេះហើយ, ក៏នាំបងប្អូនបេះត្រសក់ និង នាំល្បែងមហោស្រព ទៅថ្វាយព្រះរាជា ជារឿយៗ។",neutral,agreed,Nita,Reaksa,neutral,neutral
355,pair2,មន្ត្រីក្រុងសេអ៊ូលបានបញ្ជាក់ថា កូរ៉េខាងជើងបានហោះហើរយន្តហោះចម្បាំងចំនួន ១២ គ្រឿងនៅជិតព្រំដែនជាមួយកូរ៉េខាងត្បូងកាលពីថ្ងៃព្រហស្បតិ៍ទី៦ ខែតុលា ដោយបានជំរុញឱ្យកូរ៉េខាងត្បូងបញ្ចេញយន្តហោះចម្បាំងចំនួន ៣០ ជាការឆ្លើយតប។,neutral,agreed,Nita,Reaksa,neutral,neutral
356,pair2,សម្តេចបញ្ជាក់ថា ៖ដរាបណាអ្នកឯងប្រកាសរំសាយចោលនូវនយោបាយមានឯងអត់អញ្ញ ហើយធ្វើការសុំទោសថ្លែងជូនប្រជាពលរដ្ឋចាប់ពីពេលនេះតទៅខ្ញុំនឹងបញ្ឈប់នូវនយោបាយផ្ដួលរលំរដ្ឋាភិបាល»។,neutral,agreed,Nita,Reaksa,neutral,neutral
357,pair2,អ្នកវិភាគនយោបាយ លោក សេង សារី លើកឡើងថា ការធ្វើទុក្ខបុកម្នេញទៅលើមេដឹកនាំនិងសកម្មជនរបស់គណបក្សប្រឆាំងនៅមូលដ្ឋាន មិនមែនជារឿងថ្មីទេ នៅក្នុងនយោបាយកម្ពុជា។,neutral,agreed,Nita,Reaksa,neutral,neutral
358,pair2,ការហ៊ាននិយាយចេញមកអំពីរឿងនេះ លុះត្រាតែគេមានការឈឺចាប់ខ្លាំង ហើយមិនអាចបន្តអត់ធ្មត់ទៀតបាន។,negative,agreed,Nita,Reaksa,negative,negative
359,pair2,កុំជឿលើអារម្មណ៍ទាំងស្រុងពេកប្អូនស្រី ព្រោះពេលខ្លះអារម្មណ៍ បានដឹកនាំបេះដូង ដោយមិនបានឆ្លងកាត់ប្រឹក្សាពីបញ្ញានោះទេ។,,needs_adjudication,Nita,Reaksa,negative,neutral
360,pair2,ឆ្នាំរោង៖ (ធាតុមាស ពង្សទេវតាប្រុស) រាសីរបស់អស់លោកអ្នកដែលកើតឆ្នាំរោង ថ្ងៃនេះ មធ្យម ។,neutral,agreed,Nita,Reaksa,neutral,neutral
361,pair2,(ភ្នំពេញ)៖ កម្មវិធី OCA Fun Run នៅតំបន់ជ្រោយចង្វា (ជុំវិញសណ្ឋាគារសុខារ៉េស៊ីដង់) ដោយមានអ្នកចូលរួមរត់កម្សាន្តប្រមាណ ១ពាន់នាក់ នៅព្រឹកថ្ងៃទី០២ ខែតុលានេះ បានរៀបចំដើម្បីអបអរសាទរមហាសន្និបាត OCA លើកទី៤១ នៅកម្ពុជាផង និងដំណើរឆ្ពោះទៅព្រឹត្តិការណ៍ 19th Asian Games Hangzhou 2022 នៅប្រទេសចិនផង។,,needs_adjudication,Nita,Reaksa,neutral,positive
362,pair2,នេះបើតាមរបាយការណ៍សង្ខេបចុងក្រោយរបស់ CIVICUS ចេញផ្សាយនៅក្នុងសប្តាហ៍នេះ។,neutral,agreed,Nita,Reaksa,neutral,neutral
363,pair2,៤ម៉ោងកន្លងផុតទៅប៊ីក៏ផុតគ្រោះថ្នាក់តែត្រូវសម្រាកនៅពេទ្យសិនយើងទាំងអស់គ្នាសប្បាយចិត្តណាស់ពេលឮថាប៊ីគ្មានអ្វីធ្ងន់ធ្ងរ,positive,agreed,Nita,Reaksa,positive,positive
364,pair2,ភ្នំពេញ៖ របាយការណ៍របស់សហព័ន្ធស្រូវអង្ករកម្ពុជា បានបង្ហាញថា នៅរយៈពេល៩ខែ ឆ្នាំ២០២២នេះ កម្ពុជាបាននាំចេញស្រូវ និងអង្ករទទួលចំណូលជិត ៨៥០លានដុល្លារ។,,needs_adjudication,Nita,Reaksa,neutral,positive
365,pair2,កំពុងតែរីករាយសុខៗក៏ស្រាប់តែទុក្ខរត់ចូលមកវាយទន្ទរានយកសុបិនដ៏ស្រស់បំព្រងឱ្យលង់ទៅក្នុងភាពច្របូកច្របល់ បង់ស្មារតីទប់ទល់លែងបាន។,negative,agreed,Nita,Reaksa,negative,negative
366,pair2,ក្រោយពីបែកបាក់ជាមួយប្តីមក អ្នកស្រីបានចាក់មួកលក់តាមអនឡាញជាមួយកូនស្រីច្បងរហូតដល់បច្ចុប្បន្ន។,neutral,agreed,Nita,Reaksa,neutral,neutral
367,pair2,"លើសពីនេះ អ្នកក៍ត្រូវចេះបកស្រាយ យ៉ាងណាឲ្យឃើញថា អត្ថបទរបស់អ្នក មានផលប្រយាជន៍ ដល់អ្នកអាន ដល់ជាតិខ្មែរ ជាពិសេសជា មោទនភាពរបស់កូនខ្មែរ គឺនៅត្រង់ គ្រប់ប្រភេទអត្ថបទ ជាអក្សរខ្មែរ កាន់តែសំបូរបែប ជាពិសេសលើ បណ្តាញអ៊ីនធ័រណិត សំរាប់ការកំសាន្ត, ការរកមើលព័ត៌មាន, ការសិក្សា, និងការស្រាវជ្រាវ របស់មនុស្សទូទៅ ។",positive,agreed,Nita,Reaksa,positive,positive
368,pair2,សម្រាប់ប្រជាជាតិខ្មែរដែលបានហែលឆ្លងកាត់សង្គ្រាមស៊ីវិលដ៏អាក្រក់ រហូតធ្លាក់ក្នុងវាលពិឃាត តើមានពលរដ្ឋខ្មែរណាម្នាក់ដែលប្រាថ្នាចង់ឃើញសង្គរាមវិលវិញជាថ្មី?,,needs_adjudication,Nita,Reaksa,negative,neutral
369,pair2,ប្រសិនបើសមត្ថកិច្ចរកឃើញថា សហជីពទ្រទ្រង់សិទ្ធិការងារ បុគ្គលិកកម្មករខ្មែរនៃក្រុមហ៊ុនណាហ្គា វើលដ៍ ដឹកនាំដោយឈ្មោះ ឈឹម ស៊ីថរ ទទួលថវិកាមិនស្របច្បាប់ មកធ្វើបាតុកម្មមិនស្របច្បាប់នេះ អាចនឹងត្រូវប្រឈមមុខច្បាប់ធ្ងន់ធ្ងរ ព្រោះវាជាការទទួលហិរញ្ញប្បទាន ខុសច្បាប់មកធ្វើសកម្មភាពប្រឆាំងនឹងកម្ពុជា។,,needs_adjudication,Nita,Reaksa,neutral,negative
370,pair2,លោកស្រី ឌឺលីម៉ា ត្រូវបានឃុំខ្លួនតាំងពីឆ្នាំ ២០១៧ ហើយកំពុងប្រឈមមុខនឹងការកាត់ទោសពីបទប្រើប្រាស់គ្រឿងញៀន។,,needs_adjudication,Nita,Reaksa,neutral,negative
371,pair2,ចំណុចខ្លាំងសម្រាប់ទីផ្សារទីមួយភាពយន្តបុរាណគឺផលិតកម្មធ្វើឡើងជារឿងបុរាណពិតៗនិងប្លែកគេព្រមទាំងចូលរួមពីតារាដែលចេះក្បាច់គុនដូចជាលោកសេនប៊ុនថេនលោកសុខដែនលោកពេជ្រសុផាន់លោកធន់សុភាលោកអូតភូថងនិងលោកសេងសុខចាន់ជាដើម។,,needs_adjudication,Nita,Reaksa,positive,neutral
372,pair2,តាមម្នាក់ក្នុងចំណោមនោះ បានបង្ហើបថា ផ្ទះលោក ហង្ស ឈា មានបន្ទប់ពិសេស១ នោះគឺសំដៅលើបន្ទប់កម្សាន្តផ្ទាល់ខ្លួន(Entertainment Room) របស់ ហង្ស ឈា ថាកសាងឡើងស្ទើរនឹងបាររាត្រីមួយ ដែលបំពាក់ទៅដោយសម្ភារៈ ឧបករណ៍បំពងសំឡេងទំនើបៗ។,neutral,agreed,Nita,Reaksa,neutral,neutral
373,pair2,ទោះយ៉ាងណា លោក ភុំ វិមល នាយខណ្ឌរដ្ឋបាលជលផលខេត្តពោធិ៍សាត់ ជាខេត្ត ១ ក្នុងចំណោមខេត្តចំនួន ៦ ដែលនៅជាប់បឹងទន្លេសាបបានថ្លែងថា វិស័យជលផលនាពេលបច្ចុប្បន្ននេះ មានភាពល្អប្រសើរ បើនិយាយពីត្រីវិញ គឺសម្បូរគ្រប់ប្រភេទមានទាំង ត្រីឆ្លាំង ត្រីកែស និងត្រីរៀល ជាដើម។,,needs_adjudication,Nita,Reaksa,neutral,positive
374,pair2,លោក ចារិត ហ្គិនស័រ៖ ខ្ញុំគិតថារដ្ឋាភិបាលកម្ពុជានៅមិនទាន់យល់ច្បាស់នៅឡើយពីសារដែលថាភាពរួចទោសពៃរ៍ ឬនិទ្ទណ្ឌភាពរបស់រដ្ឋាភិបាលនេះ នឹងមិនត្រូវបានអត់ឱនឱ្យជាដាច់ខាត។,negative,agreed,Nita,Reaksa,negative,negative
375,pair2,ប័ណ្ណបញ្ជាក់អះអាងនេះមិនពេញលេញទេ,negative,agreed,Nita,Reaksa,negative,negative
376,pair2,ការមើលទូរទស្សន៍ ឬទូរស័ព្ទច្រើនពេកក៏នឹងនាំឱ្យមានរបៀបរស់នៅមិនស្ងប់ មានបញ្ហានៃការមើល និងកាត់បន្ថយសមត្ថភាពនៃការគិត ៕,negative,agreed,Nita,Reaksa,negative,negative
377,pair2,ចំណុចដៅចំនួន ១៧ កំពុងត្រូវបានលើកឡើងដោយផ្នែកៗតែប៉ុណ្ណោះ។,,needs_adjudication,Nita,Reaksa,negative,neutral
378,pair2,"ការផ្ទុះក៏ត្រូវបានគេរាយការណ៍ផងដែរនៅក្នុង ទីក្រុង Lviv, Ternopil និង Zhytomyr នៅភាគខាងលិចអ៊ុយក្រែន និងនៅ ទីក្រុង Dnipro នៅកណ្តាលអ៊ុយក្រែន។",neutral,agreed,Nita,Reaksa,neutral,neutral
379,pair2,ទាក់ទងនឹងរឿងនេះ មន្ត្រីសមាគមសិទ្ធិមនុស្ស អាដហុក លោក យី សុខសាន្ត ដែលបានចូលរួមសង្កេត សវនាការនេះ យល់ឃើញថា ចៅក្រមបានសួរដេញដោលអំពីបញ្ហាផ្ទាល់ខ្លួនរបស់ លោក វឿង សំណាង ច្រើនជាង សួរសំណួរដាក់បន្ទុកទៅលើសំណុំរឿងដែលបានចោទប្រកាន់។,neutral,agreed,Nita,Reaksa,neutral,neutral
380,pair2,អភិបាលក្រុងកៀវ លោក Vitali Klitschko បាននិយាយនៅលើប្រព័ន្ធផ្សព្វផ្សាយសង្គមថា ការផ្ទុះជាច្រើននៅក្នុងសង្កាត់ Shevchenkivskyi ដែលស្ថិតនៅកណ្តាលរដ្ឋធានី។,neutral,agreed,Nita,Reaksa,neutral,neutral
381,pair2,ក្រុមហ៊ុនត្រូវបានបង្កើតឡើងនៅឆ្នាំ២០១៣ដោយលោក។,neutral,agreed,Nita,Reaksa,neutral,neutral
382,pair2,របាយការណ៍ដដែលបង្ហាញថា យុវវ័យម្នាក់ក្នុងចំណោម ៧នាក់ នៅទូទាំងសកលលោក ត្រូវបានគេរកឃើញថា កំពុងរស់នៅជាមួយវិបត្តិផ្លូវចិត្ត។,,needs_adjudication,Nita,Reaksa,neutral,negative
