id,pair,label,sentence,cleaned_text,tokens,n_tokens_raw,n_tokens_clean
232,pair2,neutral,"ជនជាប់ចោទទាំង៣៧នាក់ ក្នុងនោះមានលោក សម រង្ស៊ី, លោក អេង ឆៃអ៊ាង, លោក ឡុង រី, លោកស្រី មូរ សុខហួរ ព្រមទាំងសកម្មជនផ្សេងទៀត ដែលបច្ចុប្បន្ន អ្នកទាំងអស់នេះកំពុងនិរទេសខ្លួននៅក្រៅប្រទេស ខណៈជនជាប់ចោទដែលមានវត្តមានក្នុងបន្ទប់សវនាការ មានតែ៣នាក់ប៉ុណ្ណោះ។",ជនជាប់ចោទ ៣៧ នាក់ មាន សម រង្ស៊ី អេង ឆៃ អ៊ាង ឡុង រី លោកស្រី មូរ សុខ ហួរ ព្រមទាំង សកម្ម ជន ផ្សេង ទៀត បច្ចុប្បន្ន ទាំងអស់ កំពុង និរទេស ខ្លួន ក្រៅ ប្រទេស ខណៈ ជន ជាប់ចោទ មាន វត្តមាន បន្ទប់ សវនាការ មាន ៣នាក់ ប៉ុណ្ណោះ,"['ជនជាប់ចោទ', '៣៧', 'នាក់', 'មាន', 'សម', 'រង្ស៊ី', 'អេង', 'ឆៃ', 'អ៊ាង', 'ឡុង', 'រី', 'លោកស្រី', 'មូរ', 'សុខ', 'ហួរ', 'ព្រមទាំង', 'សកម្ម', 'ជន', 'ផ្សេង', 'ទៀត', 'បច្ចុប្បន្ន', 'ទាំងអស់', 'កំពុង', 'និរទេស', 'ខ្លួន', 'ក្រៅ', 'ប្រទេស', 'ខណៈ', 'ជន', 'ជាប់ចោទ', 'មាន', 'វត្តមាន', 'បន្ទប់', 'សវនាការ', 'មាន', '៣នាក់', 'ប៉ុណ្ណោះ']",54,37
233,pair2,negative,ចំណែកឯការផ្តល់សម្បទានសម្រាប់គោលបំណងអភិវឌ្ឍន៍ ដែលអាចផ្តល់ការងារធ្វើកាន់តែច្រើន និងឱកាសផ្នែកហិរញ្ញវត្ថុដល់អ្នកស្រុក នៅក្នុងករណីមួយចំនួន បន្ទាប់ពីដើមឈើត្រូវបានកាប់ បំផ្លាញឈូសឆាយរួចហើយ គឺគ្មានការអភិវឌ្ឍនៅតំបន់នោះឡើយ។,ចំណែកឯ ការផ្តល់ សម្បទាន គោលបំណង អភិវឌ្ឍន៍ ផ្តល់ ការងារ ធ្វើ កាន់តែ ច្រើន ឱកាស ផ្នែក ហិរញ្ញវត្ថុ អ្នកស្រុក នៅក្នុង ករណី មួយចំនួន បន្ទាប់ពី ដើមឈើ ត្រូវបាន កាប់ បំផ្លាញ ឈូសឆាយ រួចហើយ គ្មាន ការអភិវឌ្ឍ តំបន់ ឡើយ,"['ចំណែកឯ', 'ការផ្តល់', 'សម្បទាន', 'គោលបំណង', 'អភិវឌ្ឍន៍', 'ផ្តល់', 'ការងារ', 'ធ្វើ', 'កាន់តែ', 'ច្រើន', 'ឱកាស', 'ផ្នែក', 'ហិរញ្ញវត្ថុ', 'អ្នកស្រុក', 'នៅក្នុង', 'ករណី', 'មួយចំនួន', 'បន្ទាប់ពី', 'ដើមឈើ', 'ត្រូវបាន', 'កាប់', 'បំផ្លាញ', 'ឈូសឆាយ', 'រួចហើយ', 'គ្មាន', 'ការអភិវឌ្ឍ', 'តំបន់', 'ឡើយ']",37,28
234,pair2,neutral,តាមពិតកម្មវិធីភាសាដែលយើងបានសម្ពោធនៅមុនភាសាខ្មែរគឺភាសាឡាវដូចលោកមានប្រសាសន៍នៅពេលមុននេះ។,តាមពិត កម្មវិធី ភាសា សម្ពោធ មុន ភាសា ខ្មែរ ភាសា ឡាវ មានប្រសាសន៍ នៅពេល មុន,"['តាមពិត', 'កម្មវិធី', 'ភាសា', 'សម្ពោធ', 'មុន', 'ភាសា', 'ខ្មែរ', 'ភាសា', 'ឡាវ', 'មានប្រសាសន៍', 'នៅពេល', 'មុន']",21,12
235,pair2,neutral,សហគ្រិនចិន ស្ថាបនិក Smile shop៖ ចង់ចាប់ផ្តើមរកស៊ីបច្ចេកវិទ្យា គួរចាប់ផ្តើមពីស្រុកខ្មែរទៅ,សហគ្រិន ចិន ស្ថាបនិក Smile shop ចង់ ចាប់ផ្តើម រកស៊ី បច្ចេកវិទ្យា គួរ ចាប់ផ្តើម ស្រុក ខ្មែរ,"['សហគ្រិន', 'ចិន', 'ស្ថាបនិក', 'Smile', 'shop', 'ចង់', 'ចាប់ផ្តើម', 'រកស៊ី', 'បច្ចេកវិទ្យា', 'គួរ', 'ចាប់ផ្តើម', 'ស្រុក', 'ខ្មែរ']",16,13
236,pair2,positive,សូម្បីតែពេលយើងប្រដៅកូនក៏គួរស្រឡាញ់ដែរ ។,សូម្បីតែ ប្រដៅ កូន គួរ ស្រឡាញ់,"['សូម្បីតែ', 'ប្រដៅ', 'កូន', 'គួរ', 'ស្រឡាញ់']",10,5
237,pair2,neutral,រដ្ឋាភិបាលដឹកនាំដោយនាយករដ្ឋមន្ត្រី ហ៊ុន សែន បាននិងកំពុងបន្តបំពេញការងារជាមួយសហគមន៍អន្តរជាតិគ្រប់ទិសទីដោយ ស្មើមុខមាត់ស្មើសិទ្ធគ្នា ក្នុងនាមជារដ្ឋអធិបតេយ្យមួយ។,រដ្ឋាភិបាល ដឹកនាំ នាយក រដ្ឋមន្ត្រី ហ៊ុន សែន កំពុង បន្ត បំពេញ ការងារ សហគមន៍ អន្តរជាតិ គ្រប់ ទិសទី ស្មើ មុខមាត់ ស្មើ សិទ្ធ នាម រដ្ឋ អធិបតេយ្យ,"['រដ្ឋាភិបាល', 'ដឹកនាំ', 'នាយក', 'រដ្ឋមន្ត្រី', 'ហ៊ុន', 'សែន', 'កំពុង', 'បន្ត', 'បំពេញ', 'ការងារ', 'សហគមន៍', 'អន្តរជាតិ', 'គ្រប់', 'ទិសទី', 'ស្មើ', 'មុខមាត់', 'ស្មើ', 'សិទ្ធ', 'នាម', 'រដ្ឋ', 'អធិបតេយ្យ']",31,21
238,pair2,negative,លោកប្រធានាធិបតីបារាំង Emmanuel Macron បានលើក ឡើងទៀតថា ការធ្វើពហិការការទូតបែបនេះគ្មានសារៈសំខាន់ និងសឹងតែគ្មាននិមិត្តរូបអ្វីនោះទេ។,ប្រធានាធិបតី បារាំង Emmanuel Macron លើក ឡើង ទៀត ការធ្វើ ពហិការការទូត បែប គ្មាន សារៈសំខាន់ សឹងតែ គ្មាន និមិត្តរូប អ្វី,"['ប្រធានាធិបតី', 'បារាំង', 'Emmanuel', 'Macron', 'លើក', 'ឡើង', 'ទៀត', 'ការធ្វើ', 'ពហិការការទូត', 'បែប', 'គ្មាន', 'សារៈសំខាន់', 'សឹងតែ', 'គ្មាន', 'និមិត្តរូប', 'អ្វី']",24,16
239,pair2,neutral,សម្តេចតេជា ហ៊ុន សែន បានសង្កត់ធ្ងន់ថា៖ «ក្រុមការងារបង្ករាបការលេងល្បែងស៊ីសងខុសច្បាប់គ្រប់ប្រភេទ ត្រូវធ្វើរបាយការណ៍អំពីលទ្ធផលការងារនេះជូន សម្តេចក្រឡាហោម ស ខេង ឧបនាយករដ្ឋមន្ត្រី រដ្ឋមន្ត្រីក្រសួងមហាផ្ទៃ ដើម្បីជ្រាប និងស្នើសុំមតិដឹកនាំបន្ត»។,សម្តេច តេជា ហ៊ុន សែន សង្កត់ធ្ងន់ ថា៖ ក្រុមការងារ បង្ក រាប ការលេង ល្បែងស៊ីសង ខុស ច្បាប់ គ្រប់ ប្រភេទ ធ្វើ របាយការណ៍ អំពី លទ្ធផល ការងារ ជូន សម្តេច ក្រឡាហោម ខេង ឧប នាយក រដ្ឋមន្ត្រី រដ្ឋមន្ត្រី ក្រសួង មហាផ្ទៃ ជ្រាប ស្នើសុំ មតិ ដឹកនាំ បន្ត,"['សម្តេច', 'តេជា', 'ហ៊ុន', 'សែន', 'សង្កត់ធ្ងន់', 'ថា៖', 'ក្រុមការងារ', 'បង្ក', 'រាប', 'ការលេង', 'ល្បែងស៊ីសង', 'ខុស', 'ច្បាប់', 'គ្រប់', 'ប្រភេទ', 'ធ្វើ', 'របាយការណ៍', 'អំពី', 'លទ្ធផល', 'ការងារ', 'ជូន', 'សម្តេច', 'ក្រឡាហោម', 'ខេង', 'ឧប', 'នាយក', 'រដ្ឋមន្ត្រី', 'រដ្ឋមន្ត្រី', 'ក្រសួង', 'មហាផ្ទៃ', 'ជ្រាប', 'ស្នើសុំ', 'មតិ', 'ដឹកនាំ', 'បន្ត']",44,35
240,pair2,negative,ដោយលើកឡើងពីវិធីសាស្តរថ្មីដែលត្រូវបានបង្កើតឡើងដោយរដ្ឋាភិបាលអ៊ុយក្រែន ដើម្បីគណនាការខូចខាតនោះ លោក Strilets បានបញ្ជាក់ថា សង្គរាមរយៈពេល ៧ ខែនេះបានបណ្តាលឱ្យមានការបំភាយឧស្ម័នកាបូនឌីអុកស៊ីតចំនួន ៣១ លានតោន ស្មើនឹងបរិមាណដែលផលិតដោយប្រទេសនូវែលសេឡង់ជារៀងរាល់ឆ្នាំ។,លើកឡើង វិធីសាស្តរ ថ្មី ត្រូវបាន បង្កើតឡើង រដ្ឋាភិបាល អ៊ុយក្រែន គណនា ការខូចខាត Strilets បញ្ជាក់ សង្គ រាម រយៈពេល ខែ បណ្តាលឱ្យ មាន ការបំភាយ ឧស្ម័ន កាបូន ឌី អុកស៊ីត ចំនួន ៣១ លាន តោន ស្មើនឹង បរិមាណ ផលិត ប្រទេស នូវែលសេឡង់ ជារៀងរាល់ ឆ្នាំ,"['លើកឡើង', 'វិធីសាស្តរ', 'ថ្មី', 'ត្រូវបាន', 'បង្កើតឡើង', 'រដ្ឋាភិបាល', 'អ៊ុយក្រែន', 'គណនា', 'ការខូចខាត', 'Strilets', 'បញ្ជាក់', 'សង្គ', 'រាម', 'រយៈពេល', 'ខែ', 'បណ្តាលឱ្យ', 'មាន', 'ការបំភាយ', 'ឧស្ម័ន', 'កាបូន', 'ឌី', 'អុកស៊ីត', 'ចំនួន', '៣១', 'លាន', 'តោន', 'ស្មើនឹង', 'បរិមាណ', 'ផលិត', 'ប្រទេស', 'នូវែលសេឡង់', 'ជារៀងរាល់', 'ឆ្នាំ']",48,33
241,pair2,neutral,ច្បាប់និងបញ្ញត្តិសំខាន់ៗទាំងឡាយត្រូវបានចាត់ថ្នាក់តាមលំដាប់លំដោយ។,ច្បាប់ បញ្ញត្តិ សំខាន់ ទាំងឡាយ ត្រូវបាន ចាត់ ថ្នាក់ តាម លំដាប់លំដោយ,"['ច្បាប់', 'បញ្ញត្តិ', 'សំខាន់', 'ទាំងឡាយ', 'ត្រូវបាន', 'ចាត់', 'ថ្នាក់', 'តាម', 'លំដាប់លំដោយ']",12,9
242,pair2,negative,អារម្មណ៍ផ្លូវចិត្តពិតជាពិបាកប៉ះប៉ូវណាស់,អារម្មណ៍ ផ្លូវចិត្ត ពិតជា ពិបាក ប៉ះ ប៉ូវ ណាស់,"['អារម្មណ៍', 'ផ្លូវចិត្ត', 'ពិតជា', 'ពិបាក', 'ប៉ះ', 'ប៉ូវ', 'ណាស់']",7,7
243,pair2,neutral,ជួនកាលការវាយតម្លៃទង្វើភាពក៏គួរតែបង្ហើយមុននឹងពួកគេទៅធ្វើការនៅគម្រោងផ្សេងទៀត,ជួនកាល ការវាយតម្លៃ ទង្វើ ភាព គួរតែ បង្ហើយ មុននឹង ពួកគេ ធ្វើការ គម្រោង ផ្សេង ទៀត,"['ជួនកាល', 'ការវាយតម្លៃ', 'ទង្វើ', 'ភាព', 'គួរតែ', 'បង្ហើយ', 'មុននឹង', 'ពួកគេ', 'ធ្វើការ', 'គម្រោង', 'ផ្សេង', 'ទៀត']",15,12
244,pair2,positive,អូ កុំភ្លេចគិតដល់ការបាត់បង់កម្លាំងចិត្ត ដែលស្ថិតនៅចន្លោះអ្នក និងរូបរាងសមសួនដែលអ្នកប្រាថ្នា។,អូ កុំ ភ្លេច គិត ការបាត់បង់ កម្លាំងចិត្ត ស្ថិត ចន្លោះ រូបរាង សម សួន ប្រាថ្នា,"['អូ', 'កុំ', 'ភ្លេច', 'គិត', 'ការបាត់បង់', 'កម្លាំងចិត្ត', 'ស្ថិត', 'ចន្លោះ', 'រូបរាង', 'សម', 'សួន', 'ប្រាថ្នា']",20,12
245,pair2,neutral,ការធ្វើបញ្ជីនេះ ក៏មានន័យថាអ្នកមានផែនការយ៉ាងច្បាស់លាស់សម្រាប់របបអាហារប្រចាំថ្ងៃ និងសប្តាហ៍ទុកជាមុន។,ការធ្វើ បញ្ជី មាន ន័យ មាន ផែនការ យ៉ាង ច្បាស់លាស់ របប អាហារ ប្រចាំ ថ្ងៃ សប្តាហ៍ ទុក ជាមុន,"['ការធ្វើ', 'បញ្ជី', 'មាន', 'ន័យ', 'មាន', 'ផែនការ', 'យ៉ាង', 'ច្បាស់លាស់', 'របប', 'អាហារ', 'ប្រចាំ', 'ថ្ងៃ', 'សប្តាហ៍', 'ទុក', 'ជាមុន']",22,15
246,pair2,negative,ការព្រួយបារម្ភនេះ ចំពេលយន្តការបញ្ជរាបកូនរបស់ថ្នាក់ដឹកនាំឱ្យកាន់មុខតំណែងក្នុងក្រសួងសំខាន់ៗនៅតែបន្តកើតឡើង ក្រោយពីតុលាការកំពូលរំលាយគណបក្សប្រឆាំងធំមួយដែលមានអាសនៈក្នុងសភា និងឃុំ- សង្កាត់ ប្រហាក់ប្រហែលបក្សកាន់អំណាច ចេញពីទីលានប្រកួតនយោបាយ។,ការព្រួយបារម្ភ ចំ យន្ត ការបញ្ជរាប កូន ថ្នាក់ដឹកនាំ ឱ្យ កាន់ មុខតំណែង ក្រសួង សំខាន់ នៅតែ បន្ត កើតឡើង ក្រោយពី តុលាការ កំពូល រំលាយ គណបក្ស ប្រឆាំង ធំ មាន អាសនៈ សភា ឃុំ សង្កាត់ ប្រហាក់ប្រហែល បក្ស កាន់អំណាច ចេញ ទីលាន ប្រកួត នយោបាយ,"['ការព្រួយបារម្ភ', 'ចំ', 'យន្ត', 'ការបញ្ជរាប', 'កូន', 'ថ្នាក់ដឹកនាំ', 'ឱ្យ', 'កាន់', 'មុខតំណែង', 'ក្រសួង', 'សំខាន់', 'នៅតែ', 'បន្ត', 'កើតឡើង', 'ក្រោយពី', 'តុលាការ', 'កំពូល', 'រំលាយ', 'គណបក្ស', 'ប្រឆាំង', 'ធំ', 'មាន', 'អាសនៈ', 'សភា', 'ឃុំ', 'សង្កាត់', 'ប្រហាក់ប្រហែល', 'បក្ស', 'កាន់អំណាច', 'ចេញ', 'ទីលាន', 'ប្រកួត', 'នយោបាយ']",45,33
247,pair2,neutral,បង្កើតវេទិកាឌីជីថលចំនួន ៣ ដូចខាងក្រោម ដើម្បីរៀបចំប្រព័ន្ធអប់រំអេឡិចត្រូនិក៖,បង្កើត វេទិកា ឌីជីថល ចំនួន ខាងក្រោម រៀបចំ ប្រព័ន្ធ អប់រំ អេឡិចត្រូនិក៖,"['បង្កើត', 'វេទិកា', 'ឌីជីថល', 'ចំនួន', 'ខាងក្រោម', 'រៀបចំ', 'ប្រព័ន្ធ', 'អប់រំ', 'អេឡិចត្រូនិក៖']",12,9
248,pair2,neutral,បានខ្ញុំនឹងរង់ចាំតែឥឡូវមកជួយសង់ប្រាសាទខ្សាច់ខ្ញុំសិនម៉ោ ខ្ញុំសង់ជិតហើយហើយក្មេងស្រីនិយាយព្រមទាំងចង្អុលទៅគំនរខ្សាច់និងកូនប្រាសាទតូចៗដែលខ្លួនបានសាងសង់,រង់ចាំ ឥឡូវ ជួយសង់ ប្រាសាទ ខ្សាច់ សិន ម៉ោ សង់ ជិត ក្មេងស្រី និយាយ ព្រមទាំង ចង្អុល គំនរ ខ្សាច់ កូន ប្រាសាទ តូច ខ្លួន សាងសង់,"['រង់ចាំ', 'ឥឡូវ', 'ជួយសង់', 'ប្រាសាទ', 'ខ្សាច់', 'សិន', 'ម៉ោ', 'សង់', 'ជិត', 'ក្មេងស្រី', 'និយាយ', 'ព្រមទាំង', 'ចង្អុល', 'គំនរ', 'ខ្សាច់', 'កូន', 'ប្រាសាទ', 'តូច', 'ខ្លួន', 'សាងសង់']",34,20
249,pair2,positive,ក្រុមហ៊ុនល្អធ្វើឱ្យប្រវែងខ្លី,ក្រុមហ៊ុន ល្អ ធ្វើឱ្យ ប្រវែង ខ្លី,"['ក្រុមហ៊ុន', 'ល្អ', 'ធ្វើឱ្យ', 'ប្រវែង', 'ខ្លី']",5,5
250,pair2,positive,មិនថាជនជាតិឥណ្ឌា ម៉ាឡេស៊ី ឬចិននោះទេ ម្ហូបមួយចំនួនរបស់ពួកគេ គឺល្បីល្បាញពីធាតុផ្សំដែលផ្ទុកនូវអាហារូបត្ថម្ភជាច្រើន។,មិន ជនជាតិ ឥណ្ឌា ម៉ាឡេស៊ី ចិន ម្ហូប មួយចំនួន ពួកគេ ល្បីល្បាញ ធាតុ ផ្សំ ផ្ទុក នូវ អាហារូបត្ថម្ភ ជាច្រើន,"['មិន', 'ជនជាតិ', 'ឥណ្ឌា', 'ម៉ាឡេស៊ី', 'ចិន', 'ម្ហូប', 'មួយចំនួន', 'ពួកគេ', 'ល្បីល្បាញ', 'ធាតុ', 'ផ្សំ', 'ផ្ទុក', 'នូវ', 'អាហារូបត្ថម្ភ', 'ជាច្រើន']",24,15
251,pair2,positive,ខ្ញុំស្គាល់អត្តសញ្ញាណខ្លួនឯង ខ្ញុំរស់នៅក្នុងសេចក្តីពិត សេចក្តីស្រឡាញ់ដែលមិនប្រួលប្រែ មានសេរីភាពពីចំណងទាំងឡាយនៅក្នុងជីវិត។,ស្គាល់ អត្តសញ្ញាណ ខ្លួន ឯង រស់ នៅក្នុង សេចក្តីពិត សេចក្តីស្រឡាញ់ មិន ប្រួល ប្រែ មាន សេរីភាព ចំណង ទាំងឡាយ នៅក្នុង ជីវិត,"['ស្គាល់', 'អត្តសញ្ញាណ', 'ខ្លួន', 'ឯង', 'រស់', 'នៅក្នុង', 'សេចក្តីពិត', 'សេចក្តីស្រឡាញ់', 'មិន', 'ប្រួល', 'ប្រែ', 'មាន', 'សេរីភាព', 'ចំណង', 'ទាំងឡាយ', 'នៅក្នុង', 'ជីវិត']",22,17
252,pair2,positive,"ទោះជាយ៉ាងនេះក្តី សម្តេចតេជោ បានថ្លែងថា សម្តេចមិនប្រកាន់ទោសអូសដំណើរជាមួយនឹងប្រជាពលរដ្ឋមីយ៉ាន់ម៉ានោះទេ ទោះបីជាសម្តេចបានសង្កេតឃើញថាមានការដុត, ជាន់ ឬគូសរូបថតរបស់សម្តេចក៏ដោយ។",ទោះជា យ៉ាង ក្តី សម្តេច តេជោ ថ្លែង សម្តេច មិន ប្រកាន់ ទោស អូស ដំណើរ ជាមួយនឹង ប្រជាពលរដ្ឋ មីយ៉ាន់ម៉ា ទោះបីជា សម្តេច សង្កេតឃើញ មាន ការដុត ជាន់ គូស រូបថត សម្តេច ក៏ដោយ,"['ទោះជា', 'យ៉ាង', 'ក្តី', 'សម្តេច', 'តេជោ', 'ថ្លែង', 'សម្តេច', 'មិន', 'ប្រកាន់', 'ទោស', 'អូស', 'ដំណើរ', 'ជាមួយនឹង', 'ប្រជាពលរដ្ឋ', 'មីយ៉ាន់ម៉ា', 'ទោះបីជា', 'សម្តេច', 'សង្កេតឃើញ', 'មាន', 'ការដុត', 'ជាន់', 'គូស', 'រូបថត', 'សម្តេច', 'ក៏ដោយ']",36,25
253,pair2,positive,បើដូច្នេះ បងសុភាទន្សាយអាណិតជួយដោះទុក្ខអស់បងប្អូនខ្ញុំ ឲ្យបានរួចពីភ័យម្តងនេះ នឹងបានល្បីកេរ្តិ៍ឈ្មោះតទៅ អស់យើងនឹងតបគុណបងសុភាទន្សាយឯង យើងមិនភ្លេចគុណដរាបដល់អស់ជីវិត ។,ដូច្នេះ បង សុភាទ ន្សាយ អាណិត ជួយ ដោះ ទុក្ខ អស់ បងប្អូន ឲ្យបាន ភ័យ ម្តង ល្បី កេរ្តិ៍ឈ្មោះ អស់ តប គុណ បង សុភា ទន្សាយ ឯង មិន ភ្លេច គុណ ដរាប អស់ ជីវិត,"['ដូច្នេះ', 'បង', 'សុភាទ', 'ន្សាយ', 'អាណិត', 'ជួយ', 'ដោះ', 'ទុក្ខ', 'អស់', 'បងប្អូន', 'ឲ្យបាន', 'ភ័យ', 'ម្តង', 'ល្បី', 'កេរ្តិ៍ឈ្មោះ', 'អស់', 'តប', 'គុណ', 'បង', 'សុភា', 'ទន្សាយ', 'ឯង', 'មិន', 'ភ្លេច', 'គុណ', 'ដរាប', 'អស់', 'ជីវិត']",42,28
254,pair2,neutral,តាមរយៈទង្វើទាំងឡាយរបស់ក្រុមប្រឆាំងដែលមានទណ្ឌិត សម រង្ស៊ី ជាអ្នកនយោបាយចាញ់ចាស់វស្សាជាអ្នកនាំមុខនេះ អ្នកវិភាគចៅចាក់ស្មុកអាចទាញសេចក្តីសន្និដ្ឋានមួយចំនួនដូចខាងក្រោម៖,តាមរយៈ ទង្វើ ទាំងឡាយ ក្រុម ប្រឆាំង មាន ទណ្ឌិត សម រង្ស៊ី អ្នកនយោបាយ ចាញ់ ចាស់ វស្សា អ្នកនាំមុខ អ្នកវិភាគ ចៅ ចាក់ ស្មុក ទាញ សេចក្តីសន្និដ្ឋាន មួយចំនួន ខាងក្រោម៖,"['តាមរយៈ', 'ទង្វើ', 'ទាំងឡាយ', 'ក្រុម', 'ប្រឆាំង', 'មាន', 'ទណ្ឌិត', 'សម', 'រង្ស៊ី', 'អ្នកនយោបាយ', 'ចាញ់', 'ចាស់', 'វស្សា', 'អ្នកនាំមុខ', 'អ្នកវិភាគ', 'ចៅ', 'ចាក់', 'ស្មុក', 'ទាញ', 'សេចក្តីសន្និដ្ឋាន', 'មួយចំនួន', 'ខាងក្រោម៖']",29,22
255,pair2,positive,ដើម្បីរក្សាទីក្រុងស្អាត និងអភិរក្សបរិស្ថានឲ្យកាន់តែស្រស់បំព្រងសម្រាប់ការរស់នៅប្រកបដោយផាសុកភាព សណ្ឋាគារ MHR បានធ្វើការជាមួយសហគមន៍មូលដ្ឋាន និងអាជ្ញាធរដើម្បីដាំដើមឈើបន្ថែមនៅក្នុងឧទ្យានជាតិអង្គរ និងផ្នែកខ្លះទៀតនៃខេត្តសៀមរាប។,រក្សា ទីក្រុង ស្អាត អភិរក្ស បរិស្ថាន ឲ្យ កាន់តែ ស្រស់បំព្រង ការរស់នៅ ប្រកបដោយ ផាសុកភាព សណ្ឋាគារ MHR ធ្វើការ សហគមន៍ មូលដ្ឋាន អាជ្ញាធរ ដាំ ដើមឈើ បន្ថែម នៅក្នុង ឧទ្យាន ជាតិ អង្គរ ផ្នែក ខ្លះ ទៀត នៃ ខេត្ត សៀមរាប,"['រក្សា', 'ទីក្រុង', 'ស្អាត', 'អភិរក្ស', 'បរិស្ថាន', 'ឲ្យ', 'កាន់តែ', 'ស្រស់បំព្រង', 'ការរស់នៅ', 'ប្រកបដោយ', 'ផាសុកភាព', 'សណ្ឋាគារ', 'MHR', 'ធ្វើការ', 'សហគមន៍', 'មូលដ្ឋាន', 'អាជ្ញាធរ', 'ដាំ', 'ដើមឈើ', 'បន្ថែម', 'នៅក្នុង', 'ឧទ្យាន', 'ជាតិ', 'អង្គរ', 'ផ្នែក', 'ខ្លះ', 'ទៀត', 'នៃ', 'ខេត្ត', 'សៀមរាប']",39,30
256,pair2,positive,ឋិតនៅចម្ងាយ៣៥៩គីឡូម៉ែត្រពីរាជធានីភ្នំពេញតាមផ្លូវជាតិលេខ៥ និងមានទីតាំងជាប់នឹងព្រំប្រទល់ខេត្តបាត់ដំបង ឧត្តរមានជ័យ សៀមរាប និងព្រំប្រទល់ថៃ ខេត្តបន្ទាយមានជ័យ កំពុងទទួលបានភ្ញៀវទេសចរយ៉ាងកុះករតាម រយៈកាស៊ីណូខ្នាតអន្តរជាតិមួយ ដែលកំពុងបើកឱ្យមានការចូលលេង កម្សាន្តទាំងយប់ទាំងថ្ងៃ។,ឋិតនៅ ចម្ងាយ ៣៥៩ គីឡូម៉ែត្រ រាជធានី ភ្នំពេញ តាម ផ្លូវ ជាតិ លេខ មាន ទីតាំង ជាប់ ព្រំប្រទល់ ខេត្ត បាត់ដំបង ឧត្តរមានជ័យ សៀមរាប ព្រំប្រទល់ ថៃ ខេត្ត បន្ទាយមានជ័យ កំពុង ទទួលបាន ភ្ញៀវ ទេសចរ យ៉ាង កុះករ តាម រយៈ កាស៊ីណូ ខ្នាត អន្តរជាតិ កំពុង បើក ឱ្យ មាន ការចូល លេង កម្សាន្ត យប់ ថ្ងៃ,"['ឋិតនៅ', 'ចម្ងាយ', '៣៥៩', 'គីឡូម៉ែត្រ', 'រាជធានី', 'ភ្នំពេញ', 'តាម', 'ផ្លូវ', 'ជាតិ', 'លេខ', 'មាន', 'ទីតាំង', 'ជាប់', 'ព្រំប្រទល់', 'ខេត្ត', 'បាត់ដំបង', 'ឧត្តរមានជ័យ', 'សៀមរាប', 'ព្រំប្រទល់', 'ថៃ', 'ខេត្ត', 'បន្ទាយមានជ័យ', 'កំពុង', 'ទទួលបាន', 'ភ្ញៀវ', 'ទេសចរ', 'យ៉ាង', 'កុះករ', 'តាម', 'រយៈ', 'កាស៊ីណូ', 'ខ្នាត', 'អន្តរជាតិ', 'កំពុង', 'បើក', 'ឱ្យ', 'មាន', 'ការចូល', 'លេង', 'កម្សាន្ត', 'យប់', 'ថ្ងៃ']",52,42
257,pair2,neutral,ប្រទេសមួយចំនួនកំពុងរង់ចាំការចូលរួមក្នុងប្លុកនេះ ខណៈប្រទេសមួយទៀតគឺចក្រភពអង់គ្លេស ជាប្រទេសតែមួយគត់ដែលបានចាកចេញពីប្លុក។,ប្រទេស មួយចំនួន កំពុង រង់ចាំ ការចូលរួម ប្លុក ខណៈ ប្រទេស ទៀត ចក្រភព អង់គ្លេស ប្រទេស គត់ ចាកចេញ ប្លុក,"['ប្រទេស', 'មួយចំនួន', 'កំពុង', 'រង់ចាំ', 'ការចូលរួម', 'ប្លុក', 'ខណៈ', 'ប្រទេស', 'ទៀត', 'ចក្រភព', 'អង់គ្លេស', 'ប្រទេស', 'គត់', 'ចាកចេញ', 'ប្លុក']",26,15
258,pair2,negative,ពួកគេត្រូវស្វែងរកដំណោះស្រាយ ពីព្រោះពួកគេមិនអាចបង្ខំខ្លួនឯងឱ្យចូលចិត្តប្រព័ន្ធនេះដូចដែលវាមាន។,ពួកគេ ស្វែងរក ដំណោះស្រាយ ពីព្រោះ ពួកគេ មិន បង្ខំ ខ្លួន ឯង ឱ្យ ចូលចិត្ត ប្រព័ន្ធ មាន,"['ពួកគេ', 'ស្វែងរក', 'ដំណោះស្រាយ', 'ពីព្រោះ', 'ពួកគេ', 'មិន', 'បង្ខំ', 'ខ្លួន', 'ឯង', 'ឱ្យ', 'ចូលចិត្ត', 'ប្រព័ន្ធ', 'មាន']",20,13
259,pair2,positive,លោក អូស្ទីន បានបន្ថែមថា សហរដ្ឋអាម៉េរិកនឹងបន្តធ្វើការជាមួយសម្ព័ន្ធមិត្ត និងដៃគូរបស់ខ្លួន ដើម្បីធានាបាននូវឥណ្ឌូប៉ាស៊ីហ្វិកសេរី និងបើកចំហ។,អូស្ទីន បន្ថែម សហរដ្ឋ អាម៉េរិក បន្ត ធ្វើការ សម្ព័ន្ធមិត្ត ដៃគូ ខ្លួន ធានា នូវ ឥណ្ឌូប៉ាស៊ីហ្វិក សេរី បើកចំហ,"['អូស្ទីន', 'បន្ថែម', 'សហរដ្ឋ', 'អាម៉េរិក', 'បន្ត', 'ធ្វើការ', 'សម្ព័ន្ធមិត្ត', 'ដៃគូ', 'ខ្លួន', 'ធានា', 'នូវ', 'ឥណ្ឌូប៉ាស៊ីហ្វិក', 'សេរី', 'បើកចំហ']",25,14
