id,pair,label,sentence,cleaned_text,tokens,n_tokens_raw,n_tokens_clean
388,pair2,negative,កូនស្រីរបស់គាត់មិនសូវយល់សេចក្តីប៉ុន្មានទេ ។,កូនស្រី មិន សូវ យល់ សេចក្តី ប៉ុន្មាន,"['កូនស្រី', 'មិន', 'សូវ', 'យល់', 'សេចក្តី', 'ប៉ុន្មាន']",10,6
165,pair1,negative,ជុំវិញបញ្ហានេះ លោក ហ្សេឡេនស្គី បានលើកឡើង៖«នេះគឺជាឧទាហរណ៍មួយទៀតនៃសកម្មភាពដ៏ច្បាស់លាស់នៃអំពើភេរវកម្មរបស់រុស្ស៊ី ដែលរដ្ឋភេរវករត្រូវតែទទួលទណ្ឌកម្មដែលកាន់តែខ្លាំងឡើង»។,ជុំវិញ បញ្ហា ហ្សេឡេន ស្គី លើកឡើ ង៖ គឺជា ឧទាហរណ៍ ទៀត នៃ សកម្មភាព ដ៏ ច្បាស់លាស់ នៃ អំពើ ភេរវកម្ម រុស្ស៊ី រដ្ឋ ភេរវករ ត្រូវតែ ទទួល ទណ្ឌកម្ម កាន់តែ ខ្លាំង ឡើង,"['ជុំវិញ', 'បញ្ហា', 'ហ្សេឡេន', 'ស្គី', 'លើកឡើ', 'ង៖', 'គឺជា', 'ឧទាហរណ៍', 'ទៀត', 'នៃ', 'សកម្មភាព', 'ដ៏', 'ច្បាស់លាស់', 'នៃ', 'អំពើ', 'ភេរវកម្ម', 'រុស្ស៊ី', 'រដ្ឋ', 'ភេរវករ', 'ត្រូវតែ', 'ទទួល', 'ទណ្ឌកម្ម', 'កាន់តែ', 'ខ្លាំង', 'ឡើង']",36,25
59,pair1,neutral,ដោយសារការយល់ឃើញរបស់សាធារណជនបានផ្លាស់ប្តូរ ក្រុមហ៊ុនធានារ៉ាប់រង ក៏កំពុងរក្សាល្បឿន ជាមួយនឹងនិន្នាការផ្លាស់ប្តូរនេះដែរ។,ដោយសារ ការយល់ឃើញ សាធារណជន ផ្លាស់ប្តូរ ក្រុមហ៊ុន ធានារ៉ាប់រង កំពុង រក្សា ល្បឿន ជាមួយនឹង និន្នាការ ផ្លាស់ប្តូរ,"['ដោយសារ', 'ការយល់ឃើញ', 'សាធារណជន', 'ផ្លាស់ប្តូរ', 'ក្រុមហ៊ុន', 'ធានារ៉ាប់រង', 'កំពុង', 'រក្សា', 'ល្បឿន', 'ជាមួយនឹង', 'និន្នាការ', 'ផ្លាស់ប្តូរ']",18,12
103,pair1,neutral,គ.ឱពលិកម្មនោះមាន៥យ៉ាងអ្នកឯងស្តាប់ចុះ។,ឱពលិកម្ម មាន ៥យ៉ាង អ្នកឯង ស្តាប់ ចុះ,"['ឱពលិកម្ម', 'មាន', '៥យ៉ាង', 'អ្នកឯង', 'ស្តាប់', 'ចុះ']",9,6
148,pair1,neutral,ថ្មពិលដែលយើងប្រើសព្វថ្ងៃនេះមានច្រើនប្រភេទ។,ថ្ម ពិល ប្រើ សព្វ ថ្ងៃ មាន ច្រើន ប្រភេទ,"['ថ្ម', 'ពិល', 'ប្រើ', 'សព្វ', 'ថ្ងៃ', 'មាន', 'ច្រើន', 'ប្រភេទ']",12,8
89,pair1,negative,រាជធានីភ្នំពេញ ៖ សម្តេចតេជោ ហ៊ុន សែន នាយករដ្ឋមន្ត្រីនៃកម្ពុជា បានចំអកឲ្យក្រុមប្រឆាំងដែលដឹកនាំដោយលោក សម រង្ស៊ី ដែលសម្តេចបានហៅថា ជាចោរក្បត់ជាតិនោះថា បានបង្កើតកំហុសយុទ្ធសាស្តរ ធំ២ រហូតនាំទុក្ខដល់អ្នកគាំទ្ររបស់ខ្លួន ។,រាជធានី ភ្នំពេញ សម្តេច តេជោ ហ៊ុន សែន នាយក រដ្ឋមន្ត្រី នៃ កម្ពុជា ចំអក ឲ្យ ក្រុម ប្រឆាំង ដឹកនាំ សម រង្ស៊ី សម្តេច ហៅ ចោរ ក្បត់ ជាតិ បង្កើត កំហុស យុទ្ធសាស្ត ធំ នាំ ទុក្ខ អ្នកគាំទ្រ ខ្លួន,"['រាជធានី', 'ភ្នំពេញ', 'សម្តេច', 'តេជោ', 'ហ៊ុន', 'សែន', 'នាយក', 'រដ្ឋមន្ត្រី', 'នៃ', 'កម្ពុជា', 'ចំអក', 'ឲ្យ', 'ក្រុម', 'ប្រឆាំង', 'ដឹកនាំ', 'សម', 'រង្ស៊ី', 'សម្តេច', 'ហៅ', 'ចោរ', 'ក្បត់', 'ជាតិ', 'បង្កើត', 'កំហុស', 'យុទ្ធសាស្ត', 'ធំ', 'នាំ', 'ទុក្ខ', 'អ្នកគាំទ្រ', 'ខ្លួន']",48,30
263,pair2,negative,អាមេរិកយកប្រទេសអ៊ុយក្រែនធ្វើជាកន្លែងសាកល្បងអាវុធរបស់ខ្លួនឯងជាមួយប្រទេសរុស្ស៊ី។,អាមេរិក យក ប្រទេស អ៊ុយក្រែន ធ្វើជា កន្លែង សាកល្បង អាវុធ ខ្លួន ឯង ប្រទេស រុស្ស៊ី,"['អាមេរិក', 'យក', 'ប្រទេស', 'អ៊ុយក្រែន', 'ធ្វើជា', 'កន្លែង', 'សាកល្បង', 'អាវុធ', 'ខ្លួន', 'ឯង', 'ប្រទេស', 'រុស្ស៊ី']",15,12
202,pair2,neutral,នេះជាការអះអាងរបស់អ្នកនាំពាក្យក្រសួងអប់រំ។,ការអះអាង អ្នកនាំពាក្យ ក្រសួង អប់រំ,"['ការអះអាង', 'អ្នកនាំពាក្យ', 'ក្រសួង', 'អប់រំ']",8,4
82,pair1,neutral,ខណៈដែលព្រះនាងយាងទៅដល់ក្រោមដើមសាលព្រឹក្សមួយដើមខ្យល់កម្មជ្ជវាតក៏បណ្តាលកម្រើកឡើងនៅក្នុងព្រះឧទរនៃព្រះនាង។,ខណៈ ព្រះនាង យាង ទៅដល់ ដើម សាល ព្រឹក្ស ដើម ខ្យល់ កម្ម ជ្ជវាត បណ្តាល កម្រើក ឡើង នៅក្នុង ព្រះឧទរ នៃ ព្រះនាង,"['ខណៈ', 'ព្រះនាង', 'យាង', 'ទៅដល់', 'ដើម', 'សាល', 'ព្រឹក្ស', 'ដើម', 'ខ្យល់', 'កម្ម', 'ជ្ជវាត', 'បណ្តាល', 'កម្រើក', 'ឡើង', 'នៅក្នុង', 'ព្រះឧទរ', 'នៃ', 'ព្រះនាង']",23,18
164,pair1,neutral,ខ្ញុំចង់ទៅមើលអ្នកគ្រប់គ្រងនេះពេលនេះ,ចង់ មើល គ្រប់គ្រង ពេលនេះ,"['ចង់', 'មើល', 'គ្រប់គ្រង', 'ពេលនេះ']",8,4
349,pair2,neutral,ខ្ញុំគិតថាខ្ញុំនឹងរួចរាល់ឆាប់ៗតាមដែលយន្តហោះនេះបានចតចេញពីភាពចលាចលនេះ,គិត រួចរាល់ ឆាប់ តាម យន្តហោះ ចត ចេញ ភាពចលាចល,"['គិត', 'រួចរាល់', 'ឆាប់', 'តាម', 'យន្តហោះ', 'ចត', 'ចេញ', 'ភាពចលាចល']",18,8
86,pair1,positive,ក្រោយមកអ្នកគ្រប់គ្រងកម្មវិធី និងជាចាងហ្វាងផលិតកម្មមហាហង្ស លោក អ៊ិន សុភិន បានចេញលិខិតបំភ្លឺសុំទោស នៅថ្ងៃទី២៥ ខែសីហា ឆ្នាំ២០២២ ប៉ុន្តែបានបង្កកំហុសឆ្គងម្តងទៀត...។,ក្រោយមក អ្នកគ្រប់គ្រង កម្មវិធី ចាងហ្វាង ផលិតកម្ម មហាហង្ស អ៊ិន សុភិន ចេញ លិខិត បំភ្លឺ សុំទោស ថ្ងៃទី ២៥ ខែសីហា ឆ្នាំ ២០២២ ប៉ុន្តែ បង្ក កំហុសឆ្គង ម្តង ទៀត,"['ក្រោយមក', 'អ្នកគ្រប់គ្រង', 'កម្មវិធី', 'ចាងហ្វាង', 'ផលិតកម្ម', 'មហាហង្ស', 'អ៊ិន', 'សុភិន', 'ចេញ', 'លិខិត', 'បំភ្លឺ', 'សុំទោស', 'ថ្ងៃទី', '២៥', 'ខែសីហា', 'ឆ្នាំ', '២០២២', 'ប៉ុន្តែ', 'បង្ក', 'កំហុសឆ្គង', 'ម្តង', 'ទៀត']",30,22
150,pair1,positive,ឥឡូវនេះ ប្រទេសកម្ពុជាបានរៀបចំការបោះឆ្នោតជាតិ និងថ្នាក់ក្រោមជាតិជាទៀងទាត់ ក្រោមបន្ទាត់នៃរដ្ឋធម្មនុញ្ញជាតិបែបសេរី ដែលធានានូវសិទ្ធិពលរដ្ឋ និងសិទ្ធិនយោបាយ។,ឥឡូវនេះ ប្រទេស កម្ពុជា រៀបចំ ការបោះឆ្នោត ជាតិ ថ្នាក់ ជាតិ ទៀងទាត់ បន្ទាត់ នៃ រដ្ឋធម្មនុញ្ញ ជាតិ បែប សេរី ធានា នូវ សិទ្ធិ ពលរដ្ឋ សិទ្ធិ នយោបាយ,"['ឥឡូវនេះ', 'ប្រទេស', 'កម្ពុជា', 'រៀបចំ', 'ការបោះឆ្នោត', 'ជាតិ', 'ថ្នាក់', 'ជាតិ', 'ទៀងទាត់', 'បន្ទាត់', 'នៃ', 'រដ្ឋធម្មនុញ្ញ', 'ជាតិ', 'បែប', 'សេរី', 'ធានា', 'នូវ', 'សិទ្ធិ', 'ពលរដ្ឋ', 'សិទ្ធិ', 'នយោបាយ']",29,21
217,pair2,negative,រាជធានីភ្នំពេញ៖ សម្តេចតេជោ ហ៊ុន សែន នាយករដ្ឋមន្ត្រីនៃកម្ពុជា បានផ្តាំផ្ញើទៅអ្នកមិនព្រមស្ម័គ្រចិត្តរុះរើសចេញពីតំបន់អង្គរថា នៅពេលដែលដល់ពេលកំណត់ហើយ នៅតែមិនព្រមចេញ សម្តេច..មិនសុខចិត្តឱ្យអង្គរវត្តត្រូវគេដកចេញពីបេតិកភណ្ឌពិភពលោកទេ ច្បាស់ជាដកគ្រួសារទាំងនោះចេញហើយ...។,រាជធានី ភ្នំពេញ៖ សម្តេច តេជោ ហ៊ុន សែន នាយក រដ្ឋមន្ត្រី នៃ កម្ពុជា ផ្តាំផ្ញើ មិន ព្រម ស្ម័គ្រចិត្ត រុះរើស ចេញ តំបន់ អង្គរ កំណត់ នៅតែ មិន ព្រម ចេញ សម្តេច មិន សុខចិត្ត ឱ្យ អង្គរវត្ត ដក ចេញ បេតិកភណ្ឌ ពិភពលោក ច្បាស់ជា ដក គ្រួសារ ទាំងនោះ ចេញ,"['រាជធានី', 'ភ្នំពេញ៖', 'សម្តេច', 'តេជោ', 'ហ៊ុន', 'សែន', 'នាយក', 'រដ្ឋមន្ត្រី', 'នៃ', 'កម្ពុជា', 'ផ្តាំផ្ញើ', 'មិន', 'ព្រម', 'ស្ម័គ្រចិត្ត', 'រុះរើស', 'ចេញ', 'តំបន់', 'អង្គរ', 'កំណត់', 'នៅតែ', 'មិន', 'ព្រម', 'ចេញ', 'សម្តេច', 'មិន', 'សុខចិត្ត', 'ឱ្យ', 'អង្គរវត្ត', 'ដក', 'ចេញ', 'បេតិកភណ្ឌ', 'ពិភពលោក', 'ច្បាស់ជា', 'ដក', 'គ្រួសារ', 'ទាំងនោះ', 'ចេញ']",56,37
327,pair2,negative,ប៉ុន្តែឥឡូវនេះគឺផ្ទុយស្រឡះហើយបង...,ប៉ុន្តែ ឥឡូវនេះ ផ្ទុយ ស្រឡះ បង,"['ប៉ុន្តែ', 'ឥឡូវនេះ', 'ផ្ទុយ', 'ស្រឡះ', 'បង']",8,5
336,pair2,neutral,តួលេខរបស់កម្មវិធីអភិវឌ្ឍន៍អង្គការសហប្រជាជាតិ (UNDP) បង្ហាញពីភាពខុសគ្នាដ៏ធំមួយ នៅពេលដែលសង្គមទាំងមូលត្រូវបានគេយកមកពិចារណា។,តួលេខ កម្មវិធី អភិវឌ្ឍន៍ អង្គការ សហ ប្រជាជាតិ UNDP បង្ហាញ ភាពខុសគ្នា ដ៏ ធំ សង្គម ទាំងមូល ត្រូវបាន យកមក ពិចារណា,"['តួលេខ', 'កម្មវិធី', 'អភិវឌ្ឍន៍', 'អង្គការ', 'សហ', 'ប្រជាជាតិ', 'UNDP', 'បង្ហាញ', 'ភាពខុសគ្នា', 'ដ៏', 'ធំ', 'សង្គម', 'ទាំងមូល', 'ត្រូវបាន', 'យកមក', 'ពិចារណា']",24,16
365,pair2,negative,កំពុងតែរីករាយសុខៗក៏ស្រាប់តែទុក្ខរត់ចូលមកវាយទន្ទរានយកសុបិនដ៏ស្រស់បំព្រងឱ្យលង់ទៅក្នុងភាពច្របូកច្របល់ បង់ស្មារតីទប់ទល់លែងបាន។,កំពុងតែ រីករាយ សុខ ស្រាប់តែ ទុក្ខ រត់ ចូលមក វាយ ទន្ទរាន យក សុបិន ដ៏ ស្រស់បំព្រង ឱ្យ លង់ ទៅក្នុង ភាពច្របូកច្របល់ បង់ ស្មារតី ទប់ទល់ លែង,"['កំពុងតែ', 'រីករាយ', 'សុខ', 'ស្រាប់តែ', 'ទុក្ខ', 'រត់', 'ចូលមក', 'វាយ', 'ទន្ទរាន', 'យក', 'សុបិន', 'ដ៏', 'ស្រស់បំព្រង', 'ឱ្យ', 'លង់', 'ទៅក្នុង', 'ភាពច្របូកច្របល់', 'បង់', 'ស្មារតី', 'ទប់ទល់', 'លែង']",25,21
250,pair2,positive,មិនថាជនជាតិឥណ្ឌា ម៉ាឡេស៊ី ឬចិននោះទេ ម្ហូបមួយចំនួនរបស់ពួកគេ គឺល្បីល្បាញពីធាតុផ្សំដែលផ្ទុកនូវអាហារូបត្ថម្ភជាច្រើន។,មិន ជនជាតិ ឥណ្ឌា ម៉ាឡេស៊ី ចិន ម្ហូប មួយចំនួន ពួកគេ ល្បីល្បាញ ធាតុ ផ្សំ ផ្ទុក នូវ អាហារូបត្ថម្ភ ជាច្រើន,"['មិន', 'ជនជាតិ', 'ឥណ្ឌា', 'ម៉ាឡេស៊ី', 'ចិន', 'ម្ហូប', 'មួយចំនួន', 'ពួកគេ', 'ល្បីល្បាញ', 'ធាតុ', 'ផ្សំ', 'ផ្ទុក', 'នូវ', 'អាហារូបត្ថម្ភ', 'ជាច្រើន']",24,15
229,pair2,positive,កោះស្លាកែតស្ទូឌីយោ បានរៀបចំជាហាងកាហ្វេប៊្រេនដែលមានទីធ្លាធំទូលាយភ្ជាប់គ្នានឹងអាងហែលទឹកទំនើប និងមានផ្ទះលម្ហែសាងសង់បែបរចនាប័ទ្មខ្មែរផ្នែកខាងក្រៅ និងផ្នែកខាងក្នុងតែងជាលក្ខណៈទំនើបទាន់សម័យតាមបែបរចនាប័ទ្មបរទេសដូចជា ប្រទេសថៃ ជប៉ុន អាមេរិក និងឈីក (ម៉ូរ៉ុកកូ)។,កោះ ស្លា កែត ស្ទូឌីយោ រៀបចំ ហាង កាហ្វេ ប៊្រេន មាន ទីធ្លា ធំ ទូលាយ ភ្ជាប់គ្នា អាង ហែលទឹក ទំនើប មាន ផ្ទះ លម្ហែ សាងសង់ បែប រចនាប័ទ្ម ខ្មែរ ផ្នែក ខាងក្រៅ ផ្នែក ខាងក្នុង តែង លក្ខណៈ ទំនើប ទាន់សម័យ តាម បែប រចនាប័ទ្ម បរទេស ដូចជា ប្រទេស ថៃ ជប៉ុន អាមេរិក ឈីក ម៉ូរ៉ុក កូ,"['កោះ', 'ស្លា', 'កែត', 'ស្ទូឌីយោ', 'រៀបចំ', 'ហាង', 'កាហ្វេ', 'ប៊្រេន', 'មាន', 'ទីធ្លា', 'ធំ', 'ទូលាយ', 'ភ្ជាប់គ្នា', 'អាង', 'ហែលទឹក', 'ទំនើប', 'មាន', 'ផ្ទះ', 'លម្ហែ', 'សាងសង់', 'បែប', 'រចនាប័ទ្ម', 'ខ្មែរ', 'ផ្នែក', 'ខាងក្រៅ', 'ផ្នែក', 'ខាងក្នុង', 'តែង', 'លក្ខណៈ', 'ទំនើប', 'ទាន់សម័យ', 'តាម', 'បែប', 'រចនាប័ទ្ម', 'បរទេស', 'ដូចជា', 'ប្រទេស', 'ថៃ', 'ជប៉ុន', 'អាមេរិក', 'ឈីក', 'ម៉ូរ៉ុក', 'កូ']",53,43
267,pair2,negative,ឆាប់ខឹង(ចំពោះបុរស)៖ ជំងឺធ្លាក់ទឹកចិត្តអាចប៉ះពាល់ដល់ភេទខុសៗគ្នា។,ឆាប់ ខឹង បុរស ជំងឺ ធ្លាក់ទឹកចិត្ត ប៉ះពាល់ ភេទ ខុស,"['ឆាប់', 'ខឹង', 'បុរស', 'ជំងឺ', 'ធ្លាក់ទឹកចិត្ត', 'ប៉ះពាល់', 'ភេទ', 'ខុស']",17,8
99,pair1,neutral,បាននិយាយថា នាវានោះបែងចែក១៥០បន្ទប់ហើយក្រុមអ្នកមុជទឹកកំពុងរុករកម្តងមួយបន្ទប់ៗចំណែកឯក្រុមអាជ្ញាធរបានពង្រីកតំបន់រុករកដើម្បីបញ្ចូលទាំងតំបន់ជាច្រើននៅជុំវិញតំបន់វូហានចម្ងាយ២២០គ.ម.ទៅខ្សែទឹកខាងក្រោម។,និយាយ នាវា បែងចែក ១៥០ បន្ទប់ ក្រុម អ្នកមុជទឹក កំពុង រុករក ម្តង បន្ទប់ ចំណែកឯ ក្រុម អាជ្ញាធរ ពង្រីក តំបន់ រុករក បញ្ចូល តំបន់ ជាច្រើន ជុំវិញ តំបន់ វូហាន ចម្ងាយ ២២០គ ខ្សែ ទឹក ខាងក្រោម,"['និយាយ', 'នាវា', 'បែងចែក', '១៥០', 'បន្ទប់', 'ក្រុម', 'អ្នកមុជទឹក', 'កំពុង', 'រុករក', 'ម្តង', 'បន្ទប់', 'ចំណែកឯ', 'ក្រុម', 'អាជ្ញាធរ', 'ពង្រីក', 'តំបន់', 'រុករក', 'បញ្ចូល', 'តំបន់', 'ជាច្រើន', 'ជុំវិញ', 'តំបន់', 'វូហាន', 'ចម្ងាយ', '២២០គ', 'ខ្សែ', 'ទឹក', 'ខាងក្រោម']",42,28
14,pair1,neutral,អាហ្នឹងយើងឃើញមានការដេញដោលប៉ុណ្ណឹងម្សិលមិញនេះ។,អា ហ្នឹង ឃើញ មាន ការដេញដោល ប៉ុណ្ណឹង ម្សិលមិញ,"['អា', 'ហ្នឹង', 'ឃើញ', 'មាន', 'ការដេញដោល', 'ប៉ុណ្ណឹង', 'ម្សិលមិញ']",10,7
234,pair2,neutral,តាមពិតកម្មវិធីភាសាដែលយើងបានសម្ពោធនៅមុនភាសាខ្មែរគឺភាសាឡាវដូចលោកមានប្រសាសន៍នៅពេលមុននេះ។,តាមពិត កម្មវិធី ភាសា សម្ពោធ មុន ភាសា ខ្មែរ ភាសា ឡាវ មានប្រសាសន៍ នៅពេល មុន,"['តាមពិត', 'កម្មវិធី', 'ភាសា', 'សម្ពោធ', 'មុន', 'ភាសា', 'ខ្មែរ', 'ភាសា', 'ឡាវ', 'មានប្រសាសន៍', 'នៅពេល', 'មុន']",21,12
298,pair2,positive,មន្ត្រីជាន់ខ្ពស់អាមេនីម្នាក់បានបញ្ជាក់ថា៖បទឈប់បាញ់មួយត្រូវបានព្រមព្រៀងរវាងភាគីទាំងពីរកាលពីល្ងាចថ្ងៃពុធ។,មន្ត្រី ជាន់ ខ្ពស់ អាមេនី ម្នាក់ បញ្ជាក់ ថា៖បទ ឈប់ បាញ់ ត្រូវបាន ព្រមព្រៀង រវាង ភាគី កាលពី ល្ងាច ថ្ងៃពុធ,"['មន្ត្រី', 'ជាន់', 'ខ្ពស់', 'អាមេនី', 'ម្នាក់', 'បញ្ជាក់', 'ថា៖បទ', 'ឈប់', 'បាញ់', 'ត្រូវបាន', 'ព្រមព្រៀង', 'រវាង', 'ភាគី', 'កាលពី', 'ល្ងាច', 'ថ្ងៃពុធ']",21,16
392,pair2,neutral,នៅពេលសួរថាតើទីក្រុងមូស្គូនឹងឆ្លើយតបដែរឬទេ ប្រសិនបើគេរកឃើញថាទីក្រុងកៀវនៅពីក្រោយឧប្បត្តិហេតុនោះ លោកបានឆ្លើយថា នឹងមានការឆ្លើយតប។,នៅពេល សួរ តើ ទីក្រុង មូស្គូ ឆ្លើយតប ប្រសិនបើ រកឃើញ ទីក្រុង កៀវ ពីក្រោយ ឧប្បត្តិហេតុ ឆ្លើយ មាន ការឆ្លើយតប,"['នៅពេល', 'សួរ', 'តើ', 'ទីក្រុង', 'មូស្គូ', 'ឆ្លើយតប', 'ប្រសិនបើ', 'រកឃើញ', 'ទីក្រុង', 'កៀវ', 'ពីក្រោយ', 'ឧប្បត្តិហេតុ', 'ឆ្លើយ', 'មាន', 'ការឆ្លើយតប']",29,15
176,pair1,neutral,នារសៀលថ្ងៃទី១៦ មិថុនា នៅទីក្រុង New Delhi ប្រទេសឥណ្ឌា រដ្ឋមន្ត្រីការបរទេសវៀតណាមលោក Bui Thanh Son បានអញ្ជើញចូលរួមសម័យពិភាក្សាថ្នាក់រដ្ឋមន្ត្រីការបរទេសស្តីពីរយៈពេល ៣០ ឆ្នាំ នៃទំនាក់ទំនងអាស៊ាន-ឥណ្ឌា ក្នុងក្របខ័ណ្ឌនៃកិច្ចសន្ទនា Delhi លើកទី ១២ ដោយប្រធានបទ “កសាងស្ពានតភ្ជាប់មហាសមុទ្រឥណ្ឌា-ប៉ាស៊ីហ្វិក”។,នា រសៀល ថ្ងៃទី ១៦ មិថុនា ទីក្រុង New Delhi ប្រទេស ឥណ្ឌា រដ្ឋមន្ត្រី ការបរទេស វៀតណាម Bui Thanh Son អញ្ជើញ ចូលរួម សម័យ ពិភាក្សា ថ្នាក់ រដ្ឋមន្ត្រី ការបរទេស ស្តីពី រយៈពេល ៣០ ឆ្នាំ នៃ ទំនាក់ទំនង អាស៊ាន ឥណ្ឌា ក្របខ័ណ្ឌ នៃ កិច្ចសន្ទនា Delhi លើក ទី ១២ ប្រធានបទ សាង ស្ពាន តភ្ជាប់ មហាសមុទ្រ ឥណ្ឌា ប៉ាស៊ីហ្វិក,"['នា', 'រសៀល', 'ថ្ងៃទី', '១៦', 'មិថុនា', 'ទីក្រុង', 'New', 'Delhi', 'ប្រទេស', 'ឥណ្ឌា', 'រដ្ឋមន្ត្រី', 'ការបរទេស', 'វៀតណាម', 'Bui', 'Thanh', 'Son', 'អញ្ជើញ', 'ចូលរួម', 'សម័យ', 'ពិភាក្សា', 'ថ្នាក់', 'រដ្ឋមន្ត្រី', 'ការបរទេស', 'ស្តីពី', 'រយៈពេល', '៣០', 'ឆ្នាំ', 'នៃ', 'ទំនាក់ទំនង', 'អាស៊ាន', 'ឥណ្ឌា', 'ក្របខ័ណ្ឌ', 'នៃ', 'កិច្ចសន្ទនា', 'Delhi', 'លើក', 'ទី', '១២', 'ប្រធានបទ', 'សាង', 'ស្ពាន', 'តភ្ជាប់', 'មហាសមុទ្រ', 'ឥណ្ឌា', 'ប៉ាស៊ីហ្វិក']",55,45
221,pair2,positive,ធ្លាប់តែមើលស្ទឹង បឹង ទន្លេ សមុទ្រ តស់! ទៅទស្សនាសម្រស់ស្ទឹងពពកម្តងវិញ ទេសភាពស្អាតអស្ចារ្យ ឈរលើភ្នំ មើលបណ្តុំពពកសក្បុស ពេលថ្ងៃរះ។,ធ្លាប់ មើល ស្ទឹង បឹង ទន្លេ សមុទ្រ តស់ ទស្សនា សម្រស់ ស្ទឹង ពពក ម្តង វិញ ទេសភាព ស្អាត អស្ចារ្យ ឈរ ភ្នំ មើល បណ្តុំ ពពក សក្បុស ថ្ងៃ រះ,"['ធ្លាប់', 'មើល', 'ស្ទឹង', 'បឹង', 'ទន្លេ', 'សមុទ្រ', 'តស់', 'ទស្សនា', 'សម្រស់', 'ស្ទឹង', 'ពពក', 'ម្តង', 'វិញ', 'ទេសភាព', 'ស្អាត', 'អស្ចារ្យ', 'ឈរ', 'ភ្នំ', 'មើល', 'បណ្តុំ', 'ពពក', 'សក្បុស', 'ថ្ងៃ', 'រះ']",30,24
367,pair2,positive,"លើសពីនេះ អ្នកក៍ត្រូវចេះបកស្រាយ យ៉ាងណាឲ្យឃើញថា អត្ថបទរបស់អ្នក មានផលប្រយាជន៍ ដល់អ្នកអាន ដល់ជាតិខ្មែរ ជាពិសេសជា មោទនភាពរបស់កូនខ្មែរ គឺនៅត្រង់ គ្រប់ប្រភេទអត្ថបទ ជាអក្សរខ្មែរ កាន់តែសំបូរបែប ជាពិសេសលើ បណ្តាញអ៊ីនធ័រណិត សំរាប់ការកំសាន្ត, ការរកមើលព័ត៌មាន, ការសិក្សា, និងការស្រាវជ្រាវ របស់មនុស្សទូទៅ ។",លើស អ្នកក៍ ចេះ បកស្រាយ យ៉ាងណា ឲ្យ ឃើញ អត្ថបទ មាន ផលប្រយាជន៍ អ្នកអាន ជាតិ ខ្មែរ ជាពិសេស មោទនភាព កូន ខ្មែរ ត្រង់ គ្រប់ ប្រភេទ អត្ថបទ អក្សរ ខ្មែរ កាន់តែ សំបូរ បែប ជាពិសេស បណ្តាញ អ៊ីនធ័រណិត សំរាប់ ការកំសាន្ត ការរកមើល ព័ត៌មាន ការសិក្សា ការស្រាវជ្រាវ មនុស្ស ទូទៅ,"['លើស', 'អ្នកក៍', 'ចេះ', 'បកស្រាយ', 'យ៉ាងណា', 'ឲ្យ', 'ឃើញ', 'អត្ថបទ', 'មាន', 'ផលប្រយាជន៍', 'អ្នកអាន', 'ជាតិ', 'ខ្មែរ', 'ជាពិសេស', 'មោទនភាព', 'កូន', 'ខ្មែរ', 'ត្រង់', 'គ្រប់', 'ប្រភេទ', 'អត្ថបទ', 'អក្សរ', 'ខ្មែរ', 'កាន់តែ', 'សំបូរ', 'បែប', 'ជាពិសេស', 'បណ្តាញ', 'អ៊ីនធ័រណិត', 'សំរាប់', 'ការកំសាន្ត', 'ការរកមើល', 'ព័ត៌មាន', 'ការសិក្សា', 'ការស្រាវជ្រាវ', 'មនុស្ស', 'ទូទៅ']",57,37
348,pair2,positive,ជាងនេះទៅទៀត សាខាកំបូលក៏បានបំពាក់នូវអេក្រង់ LED នៅខាងមុខសាខា សម្រាប់ឲ្យអតិថិជនដែលធ្វើដំណើរឆ្លងកាត់តាមផ្លូវជាតិលេខ៤ អាចមើលវីដេអូដែលរៀបរាប់លម្អិតអំពីផលិតផល និងសេវាកម្មរបស់ធនាគារផងដែរ។,ជាង ទៀត សាខា កំបូល បំពាក់ នូវ អេក្រង់ LED ខាងមុខ សាខា ឲ្យ អតិថិជន ធ្វើដំណើរ ឆ្លងកាត់ តាម ផ្លូវ ជាតិ លេខ មើល វីដេអូ រៀបរាប់ លម្អិត អំពី ផលិតផល សេវាកម្ម ធនាគារ ផងដែរ,"['ជាង', 'ទៀត', 'សាខា', 'កំបូល', 'បំពាក់', 'នូវ', 'អេក្រង់', 'LED', 'ខាងមុខ', 'សាខា', 'ឲ្យ', 'អតិថិជន', 'ធ្វើដំណើរ', 'ឆ្លងកាត់', 'តាម', 'ផ្លូវ', 'ជាតិ', 'លេខ', 'មើល', 'វីដេអូ', 'រៀបរាប់', 'លម្អិត', 'អំពី', 'ផលិតផល', 'សេវាកម្ម', 'ធនាគារ', 'ផងដែរ']",40,27
